y,ds,unique_id
100.46,2013-05-23,PETROLEO
102.14,2013-05-22,PETROLEO
103.83,2013-05-21,PETROLEO
104.27,2013-05-20,PETROLEO
101.57,2013-05-19,PETROLEO
102.7,2013-05-18,PETROLEO
102.17,2013-05-17,PETROLEO
104.27,2013-05-16,PETROLEO
101.57,2013-05-15,PETROLEO
101.31,2013-05-14,PETROLEO
103.59,2013-05-13,PETROLEO
103.79,2013-05-12,PETROLEO
105.18,2013-05-11,PETROLEO
105.0,2013-05-10,PETROLEO
103.59,2013-05-09,PETROLEO
103.79,2013-05-08,PETROLEO
104.6,2013-05-07,PETROLEO
100.32,2013-05-06,PETROLEO
98.34,2013-05-05,PETROLEO
101.53,2013-05-04,PETROLEO
102.88,2013-05-03,PETROLEO
100.32,2013-05-02,PETROLEO
98.34,2013-05-01,PETROLEO
102.39,2013-04-30,PETROLEO
101.62,2013-04-29,PETROLEO
100.71,2013-04-28,PETROLEO
99.25,2013-04-27,PETROLEO
99.07,2013-04-26,PETROLEO
101.62,2013-04-25,PETROLEO
100.71,2013-04-24,PETROLEO
98.94,2013-04-23,PETROLEO
97.48,2013-04-22,PETROLEO
96.84,2013-04-21,PETROLEO
97.88,2013-04-20,PETROLEO
99.32,2013-04-19,PETROLEO
97.48,2013-04-18,PETROLEO
96.84,2013-04-17,PETROLEO
100.58,2013-04-16,PETROLEO
103.62,2013-04-15,PETROLEO
104.8,2013-04-14,PETROLEO
104.08,2013-04-13,PETROLEO
103.16,2013-04-12,PETROLEO
103.62,2013-04-11,PETROLEO
104.8,2013-04-10,PETROLEO
103.98,2013-04-09,PETROLEO
105.09,2013-04-08,PETROLEO
107.82,2013-04-07,PETROLEO
109.66,2013-04-06,PETROLEO
108.76,2013-04-05,PETROLEO
105.09,2013-04-04,PETROLEO
107.82,2013-04-03,PETROLEO
109.66,2013-04-02,PETROLEO
108.45,2013-04-01,PETROLEO
108.51,2013-03-31,PETROLEO
107.1,2013-03-30,PETROLEO
106.66,2013-03-29,PETROLEO
108.45,2013-03-28,PETROLEO
108.51,2013-03-27,PETROLEO
106.51,2013-03-26,PETROLEO
106.41,2013-03-25,PETROLEO
108.27,2013-03-24,PETROLEO
108.54,2013-03-22,PETROLEO
106.41,2013-03-21,PETROLEO
108.27,2013-03-20,PETROLEO
109.32,2013-03-19,PETROLEO
108.1,2013-03-18,PETROLEO
107.51,2013-03-17,PETROLEO
108.48,2013-03-16,PETROLEO
108.64,2013-03-15,PETROLEO
108.1,2013-03-14,PETROLEO
107.51,2013-03-13,PETROLEO
108.91,2013-03-12,PETROLEO
110.42,2013-03-11,PETROLEO
110.27,2013-03-10,PETROLEO
110.42,2013-03-09,PETROLEO
109.9,2013-03-08,PETROLEO
110.42,2013-03-07,PETROLEO
110.27,2013-03-06,PETROLEO
110.14,2013-03-05,PETROLEO
112.2,2013-03-04,PETROLEO
112.24,2013-03-03,PETROLEO
112.96,2013-03-02,PETROLEO
114.55,2013-03-01,PETROLEO
112.2,2013-02-28,PETROLEO
112.24,2013-02-27,PETROLEO
113.74,2013-02-26,PETROLEO
114.19,2013-02-25,PETROLEO
116.23,2013-02-24,PETROLEO
117.04,2013-02-23,PETROLEO
113.74,2013-02-22,PETROLEO
114.19,2013-02-21,PETROLEO
116.23,2013-02-20,PETROLEO
117.4,2013-02-19,PETROLEO
118.48,2013-02-18,PETROLEO
118.43,2013-02-17,PETROLEO
117.89,2013-02-16,PETROLEO
118.29,2013-02-15,PETROLEO
118.48,2013-02-14,PETROLEO
118.43,2013-02-13,PETROLEO
118.9,2013-02-12,PETROLEO
117.17,2013-02-11,PETROLEO
117.03,2013-02-09,PETROLEO
116.06,2013-02-08,PETROLEO
117.17,2013-02-07,PETROLEO
115.55,2013-02-05,PETROLEO
115.55,2013-02-04,PETROLEO
115.42,2013-02-03,PETROLEO
115.22,2013-02-02,PETROLEO
113.92,2013-02-01,PETROLEO
115.55,2013-01-31,PETROLEO
115.42,2013-01-30,PETROLEO
113.88,2013-01-29,PETROLEO
114.59,2013-01-28,PETROLEO
113.68,2013-01-27,PETROLEO
112.72,2013-01-26,PETROLEO
113.88,2013-01-25,PETROLEO
114.59,2013-01-24,PETROLEO
113.68,2013-01-23,PETROLEO
111.71,2013-01-22,PETROLEO
111.01,2013-01-21,PETROLEO
110.97,2013-01-20,PETROLEO
111.72,2013-01-19,PETROLEO
111.32,2013-01-18,PETROLEO
111.01,2013-01-17,PETROLEO
110.97,2013-01-16,PETROLEO
110.3,2013-01-15,PETROLEO
112.97,2013-01-14,PETROLEO
113.07,2013-01-13,PETROLEO
113.03,2013-01-12,PETROLEO
112.49,2013-01-11,PETROLEO
112.97,2013-01-10,PETROLEO
113.07,2013-01-09,PETROLEO
112.58,2013-01-08,PETROLEO
113.03,2013-01-07,PETROLEO
112.98,2013-01-06,PETROLEO
110.8,2013-01-04,PETROLEO
113.03,2013-01-03,PETROLEO
112.98,2013-01-02,PETROLEO
110.05,2013-01-01,PETROLEO
110.04,2012-12-31,PETROLEO
110.72,2012-12-30,PETROLEO
108.44,2012-12-28,PETROLEO
110.04,2012-12-27,PETROLEO
110.72,2012-12-26,PETROLEO
109.13,2012-12-25,PETROLEO
110.57,2012-12-24,PETROLEO
109.95,2012-12-23,PETROLEO
109.96,2012-12-22,PETROLEO
109.35,2012-12-21,PETROLEO
110.57,2012-12-20,PETROLEO
109.95,2012-12-19,PETROLEO
109.28,2012-12-18,PETROLEO
109.35,2012-12-17,PETROLEO
110.17,2012-12-16,PETROLEO
107.6,2012-12-15,PETROLEO
108.25,2012-12-14,PETROLEO
110.17,2012-12-12,PETROLEO
107.16,2012-12-11,PETROLEO
108.01,2012-12-10,PETROLEO
108.96,2012-12-09,PETROLEO
109.99,2012-12-08,PETROLEO
111.27,2012-12-07,PETROLEO
108.01,2012-12-06,PETROLEO
108.96,2012-12-05,PETROLEO
110.84,2012-12-04,PETROLEO
110.47,2012-12-03,PETROLEO
108.26,2012-12-02,PETROLEO
109.33,2012-12-01,PETROLEO
110.18,2012-11-30,PETROLEO
110.47,2012-11-29,PETROLEO
108.26,2012-11-28,PETROLEO
110.14,2012-11-27,PETROLEO
110.18,2012-11-26,PETROLEO
110.81,2012-11-25,PETROLEO
110.01,2012-11-24,PETROLEO
110.06,2012-11-23,PETROLEO
110.81,2012-11-21,PETROLEO
106.81,2012-11-20,PETROLEO
110.07,2012-11-19,PETROLEO
109.66,2012-11-18,PETROLEO
108.82,2012-11-17,PETROLEO
110.23,2012-11-16,PETROLEO
110.07,2012-11-15,PETROLEO
109.66,2012-11-14,PETROLEO
108.61,2012-11-13,PETROLEO
107.23,2012-11-12,PETROLEO
108.21,2012-11-11,PETROLEO
109.27,2012-11-10,PETROLEO
105.59,2012-11-09,PETROLEO
107.23,2012-11-08,PETROLEO
108.21,2012-11-07,PETROLEO
106.79,2012-11-06,PETROLEO
108.84,2012-11-05,PETROLEO
109.89,2012-11-04,PETROLEO
109.4,2012-11-03,PETROLEO
109.33,2012-11-02,PETROLEO
108.84,2012-11-01,PETROLEO
109.89,2012-10-31,PETROLEO
108.9,2012-10-30,PETROLEO
107.64,2012-10-29,PETROLEO
107.66,2012-10-28,PETROLEO
107.53,2012-10-27,PETROLEO
109.62,2012-10-26,PETROLEO
107.64,2012-10-25,PETROLEO
107.66,2012-10-24,PETROLEO
111.89,2012-10-23,PETROLEO
112.58,2012-10-22,PETROLEO
113.49,2012-10-21,PETROLEO
115.0,2012-10-20,PETROLEO
115.0,2012-10-19,PETROLEO
112.58,2012-10-18,PETROLEO
113.49,2012-10-17,PETROLEO
115.17,2012-10-16,PETROLEO
116.18,2012-10-15,PETROLEO
116.11,2012-10-14,PETROLEO
114.32,2012-10-13,PETROLEO
115.17,2012-10-12,PETROLEO
116.18,2012-10-11,PETROLEO
116.11,2012-10-10,PETROLEO
112.17,2012-10-09,PETROLEO
110.48,2012-10-08,PETROLEO
109.32,2012-10-07,PETROLEO
112.49,2012-10-06,PETROLEO
112.58,2012-10-05,PETROLEO
110.48,2012-10-04,PETROLEO
109.32,2012-10-03,PETROLEO
111.36,2012-10-02,PETROLEO
111.45,2012-10-01,PETROLEO
108.99,2012-09-30,PETROLEO
110.77,2012-09-29,PETROLEO
109.2,2012-09-28,PETROLEO
111.45,2012-09-27,PETROLEO
108.99,2012-09-26,PETROLEO
111.27,2012-09-25,PETROLEO
109.41,2012-09-24,PETROLEO
108.49,2012-09-23,PETROLEO
113.29,2012-09-22,PETROLEO
116.7,2012-09-21,PETROLEO
109.41,2012-09-20,PETROLEO
108.49,2012-09-19,PETROLEO
117.48,2012-09-18,PETROLEO
116.0,2012-09-17,PETROLEO
114.86,2012-09-16,PETROLEO
114.86,2012-09-15,PETROLEO
113.84,2012-09-14,PETROLEO
116.0,2012-09-13,PETROLEO
114.86,2012-09-12,PETROLEO
113.64,2012-09-11,PETROLEO
114.5,2012-09-10,PETROLEO
113.32,2012-09-09,PETROLEO
114.98,2012-09-08,PETROLEO
113.64,2012-09-07,PETROLEO
114.5,2012-09-06,PETROLEO
113.32,2012-09-05,PETROLEO
113.93,2012-09-04,PETROLEO
112.28,2012-09-03,PETROLEO
112.53,2012-09-02,PETROLEO
112.62,2012-09-01,PETROLEO
113.74,2012-08-31,PETROLEO
112.28,2012-08-30,PETROLEO
112.53,2012-08-29,PETROLEO
115.76,2012-08-28,PETROLEO
117.45,2012-08-27,PETROLEO
115.77,2012-08-26,PETROLEO
116.03,2012-08-25,PETROLEO
115.5,2012-08-24,PETROLEO
117.45,2012-08-23,PETROLEO
115.77,2012-08-22,PETROLEO
115.2,2012-08-21,PETROLEO
116.12,2012-08-20,PETROLEO
115.51,2012-08-19,PETROLEO
113.9,2012-08-18,PETROLEO
114.48,2012-08-17,PETROLEO
116.12,2012-08-16,PETROLEO
115.51,2012-08-15,PETROLEO
113.13,2012-08-14,PETROLEO
113.52,2012-08-13,PETROLEO
113.42,2012-08-12,PETROLEO
112.39,2012-08-11,PETROLEO
110.01,2012-08-10,PETROLEO
113.52,2012-08-09,PETROLEO
113.42,2012-08-08,PETROLEO
109.57,2012-08-07,PETROLEO
107.55,2012-08-06,PETROLEO
106.78,2012-08-05,PETROLEO
105.93,2012-08-04,PETROLEO
106.54,2012-08-03,PETROLEO
107.55,2012-08-02,PETROLEO
106.78,2012-08-01,PETROLEO
106.3,2012-07-31,PETROLEO
104.77,2012-07-30,PETROLEO
102.35,2012-07-29,PETROLEO
103.57,2012-07-28,PETROLEO
103.91,2012-07-27,PETROLEO
104.77,2012-07-26,PETROLEO
102.35,2012-07-25,PETROLEO
106.98,2012-07-24,PETROLEO
107.79,2012-07-23,PETROLEO
105.92,2012-07-22,PETROLEO
104.21,2012-07-21,PETROLEO
102.1,2012-07-20,PETROLEO
107.79,2012-07-19,PETROLEO
105.92,2012-07-18,PETROLEO
101.91,2012-07-17,PETROLEO
99.18,2012-07-16,PETROLEO
99.23,2012-07-15,PETROLEO
99.15,2012-07-14,PETROLEO
99.94,2012-07-13,PETROLEO
99.18,2012-07-12,PETROLEO
99.23,2012-07-11,PETROLEO
98.5,2012-07-10,PETROLEO
101.54,2012-07-09,PETROLEO
99.89,2012-07-07,PETROLEO
95.28,2012-07-06,PETROLEO
101.54,2012-07-05,PETROLEO
94.17,2012-07-03,PETROLEO
91.02,2012-07-02,PETROLEO
92.06,2012-07-01,PETROLEO
90.19,2012-06-30,PETROLEO
88.69,2012-06-29,PETROLEO
91.02,2012-06-28,PETROLEO
92.06,2012-06-27,PETROLEO
89.22,2012-06-26,PETROLEO
89.22,2012-06-25,PETROLEO
93.5,2012-06-24,PETROLEO
95.14,2012-06-23,PETROLEO
95.21,2012-06-22,PETROLEO
89.22,2012-06-21,PETROLEO
93.5,2012-06-20,PETROLEO
97.13,2012-06-19,PETROLEO
96.46,2012-06-18,PETROLEO
97.29,2012-06-17,PETROLEO
96.59,2012-06-16,PETROLEO
98.6,2012-06-15,PETROLEO
96.46,2012-06-14,PETROLEO
97.29,2012-06-13,PETROLEO
97.57,2012-06-12,PETROLEO
100.05,2012-06-11,PETROLEO
101.14,2012-06-10,PETROLEO
98.65,2012-06-09,PETROLEO
97.74,2012-06-08,PETROLEO
100.05,2012-06-07,PETROLEO
101.14,2012-06-06,PETROLEO
98.63,2012-06-05,PETROLEO
103.86,2012-06-04,PETROLEO
103.85,2012-06-03,PETROLEO
107.55,2012-06-02,PETROLEO
98.63,2012-06-01,PETROLEO
103.86,2012-05-31,PETROLEO
103.85,2012-05-30,PETROLEO
107.86,2012-05-29,PETROLEO
107.2,2012-05-28,PETROLEO
106.88,2012-05-27,PETROLEO
109.76,2012-05-26,PETROLEO
109.02,2012-05-25,PETROLEO
107.2,2012-05-24,PETROLEO
106.88,2012-05-23,PETROLEO
108.03,2012-05-22,PETROLEO
109.31,2012-05-21,PETROLEO
109.8,2012-05-20,PETROLEO
111.4,2012-05-19,PETROLEO
110.79,2012-05-18,PETROLEO
109.31,2012-05-17,PETROLEO
109.8,2012-05-16,PETROLEO
112.5,2012-05-15,PETROLEO
112.24,2012-05-14,PETROLEO
111.89,2012-05-13,PETROLEO
110.48,2012-05-12,PETROLEO
112.5,2012-05-11,PETROLEO
112.24,2012-05-10,PETROLEO
111.89,2012-05-09,PETROLEO
111.66,2012-05-08,PETROLEO
115.91,2012-05-07,PETROLEO
117.57,2012-05-06,PETROLEO
119.57,2012-05-05,PETROLEO
118.66,2012-05-04,PETROLEO
115.91,2012-05-03,PETROLEO
117.57,2012-05-02,PETROLEO
119.3,2012-05-01,PETROLEO
119.33,2012-04-30,PETROLEO
117.45,2012-04-29,PETROLEO
117.74,2012-04-28,PETROLEO
116.66,2012-04-27,PETROLEO
119.33,2012-04-26,PETROLEO
117.45,2012-04-25,PETROLEO
118.08,2012-04-24,PETROLEO
117.0,2012-04-23,PETROLEO
115.18,2012-04-22,PETROLEO
117.41,2012-04-21,PETROLEO
118.23,2012-04-20,PETROLEO
117.0,2012-04-19,PETROLEO
115.18,2012-04-18,PETROLEO
120.62,2012-04-17,PETROLEO
120.57,2012-04-16,PETROLEO
120.41,2012-04-15,PETROLEO
121.89,2012-04-14,PETROLEO
120.62,2012-04-13,PETROLEO
120.57,2012-04-12,PETROLEO
120.41,2012-04-11,PETROLEO
121.89,2012-04-10,PETROLEO
123.58,2012-04-09,PETROLEO
123.04,2012-04-08,PETROLEO
125.66,2012-04-07,PETROLEO
124.44,2012-04-06,PETROLEO
123.58,2012-04-05,PETROLEO
123.04,2012-04-04,PETROLEO
123.41,2012-04-03,PETROLEO
123.23,2012-04-02,PETROLEO
124.41,2012-04-01,PETROLEO
125.25,2012-03-31,PETROLEO
125.85,2012-03-30,PETROLEO
123.23,2012-03-29,PETROLEO
124.41,2012-03-28,PETROLEO
125.21,2012-03-27,PETROLEO
122.49,2012-03-26,PETROLEO
123.89,2012-03-25,PETROLEO
124.38,2012-03-24,PETROLEO
125.76,2012-03-23,PETROLEO
122.49,2012-03-22,PETROLEO
123.89,2012-03-21,PETROLEO
125.09,2012-03-20,PETROLEO
123.63,2012-03-19,PETROLEO
126.98,2012-03-18,PETROLEO
128.14,2012-03-17,PETROLEO
127.27,2012-03-16,PETROLEO
123.63,2012-03-15,PETROLEO
126.98,2012-03-14,PETROLEO
128.08,2012-03-13,PETROLEO
127.96,2012-03-12,PETROLEO
125.37,2012-03-11,PETROLEO
125.03,2012-03-10,PETROLEO
126.68,2012-03-09,PETROLEO
127.96,2012-03-08,PETROLEO
125.37,2012-03-07,PETROLEO
125.93,2012-03-06,PETROLEO
125.76,2012-03-05,PETROLEO
122.23,2012-03-04,PETROLEO
124.02,2012-03-03,PETROLEO
126.46,2012-03-02,PETROLEO
125.76,2012-03-01,PETROLEO
122.23,2012-02-29,PETROLEO
124.89,2012-02-28,PETROLEO
124.53,2012-02-27,PETROLEO
123.07,2012-02-26,PETROLEO
120.85,2012-02-25,PETROLEO
124.89,2012-02-24,PETROLEO
124.53,2012-02-23,PETROLEO
123.07,2012-02-22,PETROLEO
120.69,2012-02-21,PETROLEO
121.0,2012-02-20,PETROLEO
120.25,2012-02-19,PETROLEO
118.3,2012-02-18,PETROLEO
118.73,2012-02-17,PETROLEO
121.0,2012-02-16,PETROLEO
120.25,2012-02-15,PETROLEO
118.13,2012-02-14,PETROLEO
118.4,2012-02-13,PETROLEO
117.18,2012-02-12,PETROLEO
116.86,2012-02-11,PETROLEO
115.47,2012-02-10,PETROLEO
118.4,2012-02-09,PETROLEO
117.18,2012-02-08,PETROLEO
112.56,2012-02-07,PETROLEO
110.96,2012-02-06,PETROLEO
111.96,2012-02-05,PETROLEO
110.26,2012-02-04,PETROLEO
110.24,2012-02-03,PETROLEO
110.96,2012-02-02,PETROLEO
111.96,2012-02-01,PETROLEO
110.5,2012-01-31,PETROLEO
109.08,2012-01-30,PETROLEO
108.48,2012-01-29,PETROLEO
108.38,2012-01-28,PETROLEO
109.46,2012-01-27,PETROLEO
109.08,2012-01-26,PETROLEO
108.48,2012-01-25,PETROLEO
108.5,2012-01-24,PETROLEO
109.54,2012-01-23,PETROLEO
109.81,2012-01-21,PETROLEO
110.55,2012-01-20,PETROLEO
109.54,2012-01-19,PETROLEO
109.81,2012-01-17,PETROLEO
109.88,2012-01-16,PETROLEO
112.97,2012-01-15,PETROLEO
111.66,2012-01-14,PETROLEO
113.3,2012-01-13,PETROLEO
111.07,2012-01-12,PETROLEO
112.97,2012-01-11,PETROLEO
111.66,2012-01-10,PETROLEO
111.96,2012-01-09,PETROLEO
113.59,2012-01-08,PETROLEO
113.37,2012-01-07,PETROLEO
111.12,2012-01-06,PETROLEO
111.96,2012-01-05,PETROLEO
113.59,2012-01-04,PETROLEO
108.09,2012-01-03,PETROLEO
106.89,2012-01-02,PETROLEO
107.54,2012-01-01,PETROLEO
108.09,2011-12-30,PETROLEO
106.89,2011-12-29,PETROLEO
107.54,2011-12-28,PETROLEO
109.28,2011-12-27,PETROLEO
108.98,2011-12-26,PETROLEO
108.0,2011-12-25,PETROLEO
107.8,2011-12-24,PETROLEO
104.55,2011-12-23,PETROLEO
108.98,2011-12-22,PETROLEO
108.0,2011-12-21,PETROLEO
104.0,2011-12-20,PETROLEO
104.52,2011-12-19,PETROLEO
105.72,2011-12-18,PETROLEO
109.25,2011-12-17,PETROLEO
107.82,2011-12-16,PETROLEO
104.52,2011-12-15,PETROLEO
105.72,2011-12-14,PETROLEO
107.91,2011-12-13,PETROLEO
108.23,2011-12-12,PETROLEO
110.07,2011-12-11,PETROLEO
110.16,2011-12-10,PETROLEO
110.18,2011-12-09,PETROLEO
108.23,2011-12-08,PETROLEO
110.07,2011-12-07,PETROLEO
109.59,2011-12-06,PETROLEO
108.83,2011-12-05,PETROLEO
111.22,2011-12-04,PETROLEO
111.25,2011-12-03,PETROLEO
109.38,2011-12-02,PETROLEO
108.83,2011-12-01,PETROLEO
111.22,2011-11-30,PETROLEO
106.08,2011-11-29,PETROLEO
109.38,2011-11-28,PETROLEO
106.83,2011-11-27,PETROLEO
107.77,2011-11-26,PETROLEO
105.98,2011-11-25,PETROLEO
106.83,2011-11-23,PETROLEO
107.82,2011-11-22,PETROLEO
109.25,2011-11-21,PETROLEO
111.91,2011-11-20,PETROLEO
111.9,2011-11-19,PETROLEO
112.57,2011-11-18,PETROLEO
109.25,2011-11-17,PETROLEO
111.91,2011-11-16,PETROLEO
114.43,2011-11-15,PETROLEO
113.32,2011-11-14,PETROLEO
115.29,2011-11-13,PETROLEO
115.61,2011-11-12,PETROLEO
114.75,2011-11-11,PETROLEO
113.32,2011-11-10,PETROLEO
115.29,2011-11-09,PETROLEO
112.22,2011-11-08,PETROLEO
110.76,2011-11-07,PETROLEO
110.82,2011-11-06,PETROLEO
106.97,2011-11-05,PETROLEO
108.43,2011-11-04,PETROLEO
110.76,2011-11-03,PETROLEO
110.82,2011-11-02,PETROLEO
110.01,2011-11-01,PETROLEO
112.45,2011-10-31,PETROLEO
110.43,2011-10-30,PETROLEO
112.11,2011-10-29,PETROLEO
111.67,2011-10-28,PETROLEO
112.45,2011-10-27,PETROLEO
110.43,2011-10-26,PETROLEO
111.6,2011-10-25,PETROLEO
109.0,2011-10-24,PETROLEO
111.76,2011-10-23,PETROLEO
112.08,2011-10-22,PETROLEO
112.92,2011-10-21,PETROLEO
109.0,2011-10-20,PETROLEO
111.76,2011-10-19,PETROLEO
114.33,2011-10-18,PETROLEO
112.45,2011-10-17,PETROLEO
112.44,2011-10-16,PETROLEO
109.22,2011-10-15,PETROLEO
109.49,2011-10-14,PETROLEO
112.45,2011-10-13,PETROLEO
112.44,2011-10-12,PETROLEO
106.56,2011-10-11,PETROLEO
104.38,2011-10-10,PETROLEO
103.77,2011-10-09,PETROLEO
101.84,2011-10-08,PETROLEO
103.61,2011-10-07,PETROLEO
104.38,2011-10-06,PETROLEO
103.77,2011-10-05,PETROLEO
105.42,2011-10-04,PETROLEO
107.08,2011-10-03,PETROLEO
108.52,2011-10-02,PETROLEO
109.54,2011-10-01,PETROLEO
107.9,2011-09-30,PETROLEO
107.08,2011-09-29,PETROLEO
108.52,2011-09-28,PETROLEO
109.17,2011-09-27,PETROLEO
109.21,2011-09-26,PETROLEO
114.26,2011-09-25,PETROLEO
114.39,2011-09-24,PETROLEO
112.89,2011-09-23,PETROLEO
109.21,2011-09-22,PETROLEO
114.26,2011-09-21,PETROLEO
116.26,2011-09-20,PETROLEO
116.71,2011-09-19,PETROLEO
113.1,2011-09-18,PETROLEO
114.08,2011-09-17,PETROLEO
114.75,2011-09-16,PETROLEO
116.71,2011-09-15,PETROLEO
113.1,2011-09-14,PETROLEO
115.1,2011-09-13,PETROLEO
117.99,2011-09-12,PETROLEO
117.5,2011-09-11,PETROLEO
113.29,2011-09-10,PETROLEO
115.1,2011-09-09,PETROLEO
117.99,2011-09-08,PETROLEO
117.5,2011-09-07,PETROLEO
115.92,2011-09-06,PETROLEO
116.43,2011-09-05,PETROLEO
116.48,2011-09-04,PETROLEO
115.59,2011-09-03,PETROLEO
115.92,2011-09-02,PETROLEO
116.43,2011-09-01,PETROLEO
116.48,2011-08-31,PETROLEO
112.29,2011-08-30,PETROLEO
111.91,2011-08-29,PETROLEO
111.91,2011-08-28,PETROLEO
110.35,2011-08-27,PETROLEO
108.83,2011-08-26,PETROLEO
111.91,2011-08-25,PETROLEO
111.91,2011-08-24,PETROLEO
109.37,2011-08-23,PETROLEO
108.36,2011-08-22,PETROLEO
111.37,2011-08-21,PETROLEO
109.69,2011-08-20,PETROLEO
108.89,2011-08-19,PETROLEO
108.36,2011-08-18,PETROLEO
111.37,2011-08-17,PETROLEO
108.17,2011-08-16,PETROLEO
107.82,2011-08-15,PETROLEO
103.84,2011-08-14,PETROLEO
103.63,2011-08-13,PETROLEO
103.06,2011-08-12,PETROLEO
107.82,2011-08-11,PETROLEO
103.84,2011-08-10,PETROLEO
106.92,2011-08-09,PETROLEO
110.22,2011-08-08,PETROLEO
113.74,2011-08-07,PETROLEO
116.02,2011-08-06,PETROLEO
116.3,2011-08-05,PETROLEO
110.22,2011-08-04,PETROLEO
113.74,2011-08-03,PETROLEO
115.93,2011-08-02,PETROLEO
118.16,2011-08-01,PETROLEO
117.99,2011-07-31,PETROLEO
118.14,2011-07-30,PETROLEO
118.27,2011-07-29,PETROLEO
118.16,2011-07-28,PETROLEO
117.99,2011-07-27,PETROLEO
118.99,2011-07-26,PETROLEO
118.25,2011-07-25,PETROLEO
118.52,2011-07-24,PETROLEO
118.18,2011-07-23,PETROLEO
117.05,2011-07-22,PETROLEO
118.25,2011-07-21,PETROLEO
118.52,2011-07-20,PETROLEO
118.06,2011-07-19,PETROLEO
117.38,2011-07-18,PETROLEO
118.46,2011-07-17,PETROLEO
117.36,2011-07-16,PETROLEO
117.35,2011-07-15,PETROLEO
117.38,2011-07-14,PETROLEO
118.46,2011-07-13,PETROLEO
117.4,2011-07-12,PETROLEO
117.4,2011-07-11,PETROLEO
113.55,2011-07-10,PETROLEO
113.21,2011-07-09,PETROLEO
117.4,2011-07-08,PETROLEO
117.4,2011-07-07,PETROLEO
113.55,2011-07-06,PETROLEO
109.82,2011-07-05,PETROLEO
111.71,2011-07-04,PETROLEO
111.49,2011-07-03,PETROLEO
107.57,2011-07-02,PETROLEO
104.57,2011-07-01,PETROLEO
111.71,2011-06-30,PETROLEO
111.49,2011-06-29,PETROLEO
104.79,2011-06-28,PETROLEO
108.27,2011-06-27,PETROLEO
113.59,2011-06-26,PETROLEO
112.02,2011-06-25,PETROLEO
112.21,2011-06-24,PETROLEO
108.27,2011-06-23,PETROLEO
113.59,2011-06-22,PETROLEO
113.74,2011-06-21,PETROLEO
114.69,2011-06-20,PETROLEO
114.67,2011-06-19,PETROLEO
120.35,2011-06-18,PETROLEO
120.49,2011-06-17,PETROLEO
118.71,2011-06-16,PETROLEO
114.67,2011-06-15,PETROLEO
120.35,2011-06-14,PETROLEO
119.95,2011-06-13,PETROLEO
118.43,2011-06-12,PETROLEO
116.14,2011-06-11,PETROLEO
115.4,2011-06-10,PETROLEO
119.95,2011-06-09,PETROLEO
118.43,2011-06-08,PETROLEO
115.09,2011-06-07,PETROLEO
114.3,2011-06-06,PETROLEO
116.15,2011-06-05,PETROLEO
117.18,2011-06-04,PETROLEO
115.09,2011-06-03,PETROLEO
114.3,2011-06-02,PETROLEO
116.15,2011-06-01,PETROLEO
114.85,2011-05-31,PETROLEO
115.06,2011-05-30,PETROLEO
114.47,2011-05-29,PETROLEO
112.52,2011-05-28,PETROLEO
110.13,2011-05-27,PETROLEO
115.06,2011-05-26,PETROLEO
114.47,2011-05-25,PETROLEO
111.25,2011-05-24,PETROLEO
113.2,2011-05-23,PETROLEO
112.54,2011-05-22,PETROLEO
109.39,2011-05-21,PETROLEO
113.72,2011-05-20,PETROLEO
113.2,2011-05-19,PETROLEO
112.54,2011-05-18,PETROLEO
113.08,2011-05-17,PETROLEO
112.87,2011-05-16,PETROLEO
115.66,2011-05-15,PETROLEO
117.82,2011-05-14,PETROLEO
113.21,2011-05-13,PETROLEO
112.87,2011-05-12,PETROLEO
115.66,2011-05-11,PETROLEO
113.69,2011-05-10,PETROLEO
111.93,2011-05-09,PETROLEO
121.55,2011-05-08,PETROLEO
124.01,2011-05-07,PETROLEO
126.64,2011-05-06,PETROLEO
111.93,2011-05-05,PETROLEO
121.55,2011-05-04,PETROLEO
124.01,2011-05-03,PETROLEO
126.59,2011-05-02,PETROLEO
124.94,2011-05-01,PETROLEO
124.55,2011-04-30,PETROLEO
126.59,2011-04-28,PETROLEO
124.94,2011-04-27,PETROLEO
124.55,2011-04-26,PETROLEO
123.64,2011-04-25,PETROLEO
124.26,2011-04-24,PETROLEO
121.35,2011-04-23,PETROLEO
121.69,2011-04-22,PETROLEO
123.64,2011-04-21,PETROLEO
124.26,2011-04-20,PETROLEO
124.63,2011-04-19,PETROLEO
122.74,2011-04-18,PETROLEO
122.7,2011-04-17,PETROLEO
121.33,2011-04-16,PETROLEO
126.46,2011-04-15,PETROLEO
122.74,2011-04-14,PETROLEO
122.7,2011-04-13,PETROLEO
126.3,2011-04-12,PETROLEO
122.9,2011-04-11,PETROLEO
123.01,2011-04-10,PETROLEO
122.87,2011-04-09,PETROLEO
120.07,2011-04-08,PETROLEO
122.9,2011-04-07,PETROLEO
123.01,2011-04-06,PETROLEO
118.63,2011-04-05,PETROLEO
116.94,2011-04-04,PETROLEO
115.35,2011-04-03,PETROLEO
115.58,2011-04-02,PETROLEO
115.95,2011-04-01,PETROLEO
116.94,2011-03-31,PETROLEO
115.35,2011-03-30,PETROLEO
115.45,2011-03-29,PETROLEO
115.41,2011-03-28,PETROLEO
115.65,2011-03-27,PETROLEO
115.63,2011-03-26,PETROLEO
114.92,2011-03-25,PETROLEO
